dataset,algorithm,k,coreset_size,coreset_size_factor,running_time,real_cost,coreset_cost,distortion,real_cost_synthetic,coreset_cost_synthetic,distortion_synthetic,real_cost_synthetic2,coreset_cost_synthetic2,distortion_synthetic2
Census+PCA,BICO,20,2000,100,105.72638529999995,189355807.7882814,115408219.08483423,1.6407480272188397,3744193011.7599463,3655181041.4380503,1.0243522740222126,346261192.04075843,265572176.7389409,1.303830831575159
Census+PCA,BICO,20,2000,100,101.72638529999995,191092215.72667322,126515476.63480935,1.510425608072177,3760738487.567725,3684936814.2567606,1.0205706846906284,342204575.11327505,272751902.7530159,1.2546368023806251
Census+PCA,StreamKM++,10,500,50,2264.6712810000004,257666607.2652082,247215822.2110174,1.0422739327957347,6172015017.897527,6154901789.119681,1.0027804227206512,765557989.6858622,756920692.2686223,1.0114110996111791
Census+PCA,StreamKM++,10,500,50,1955.6712810000004,261844812.57690522,255753274.11501792,1.02381802728808,4467509007.132862,4453988271.269768,1.0030356469392407,661168468.4946806,653852544.8622605,1.011188950306772
Census+PCA,StreamKM++,10,500,50,2275.6712810000004,265530921.93438295,257856964.56644884,1.0297605200652107,4121768954.4632115,4109858117.495761,1.0028981139073259,2250013501.2168274,2238338655.607166,1.005215853097303
Census+PCA,StreamKM++,10,500,50,2336.6712810000004,268379819.51622787,261361277.73230872,1.0268537935107116,4229157165.945442,4213983930.326703,1.0036006866351679,910200609.4995794,903472267.2125183,1.0074472040052984
Census+PCA,StreamKM++,10,500,50,2338.6712810000004,258164159.60504767,249970818.92499316,1.032777188614616,3866448745.673202,3858858198.8069,1.0019670447772995,359915581.5115528,352907876.7967702,1.0198570368516262
Census+PCA,StreamKM++,10,500,50,2081.6712810000004,264507019.5553663,257385158.7040001,1.0276700524895321,3984964789.855982,3969413649.081833,1.003917742555691,727722276.7166603,719688957.3509585,1.011162210123761
Census+PCA,StreamKM++,10,500,50,2107.6712810000004,250734866.4652991,240503418.51512942,1.0425417984215724,3973491654.928183,3962763389.082192,1.0027072688406147,1399038142.6332924,1390198592.7065082,1.006358479984917
Census+PCA,StreamKM++,10,500,50,1910.6712810000004,260669164.3454492,253556174.94808397,1.028052913319195,6538540521.6133,6541631904.784889,1.0004727940679377,402739031.02691305,396367876.7040341,1.0160738412402583
Census+PCA,StreamKM++,10,500,50,1981.6712810000004,250372668.7095241,243182269.89453474,1.0295679402043074,4735865042.698624,4726692268.471971,1.0019406328370133,509583911.5676846,505570944.72198737,1.0079374949996462
Census+PCA,StreamKM++,10,500,50,1641.6712810000004,270917696.9131341,264079094.2767869,1.0258960394236263,3669327429.991698,3656597857.66483,1.003481261222145,667415195.210125,659013411.4003277,1.0127490331220186
Census+PCA,Ray Maker,10,5000,500,615.6712810000004,247510212.36003694,205103738.62217927,1.2067562201582998,3797053654.3651295,3737497768.7361293,1.015934694631039,491228824.6089091,446971256.56636107,1.0990165863964838
Census+PCA,Ray Maker,10,5000,500,743.6712810000004,244097789.19203255,209061222.56164697,1.1675899824992853,3893675201.9741607,3836180210.366676,1.014987562745909,459614246.7139424,425990131.7673465,1.0789316757341216
Census+PCA,Ray Maker,10,5000,500,704.6712810000004,268008978.7819379,227494080.19170222,1.1780921004893623,3748632794.51291,3687624772.7695675,1.0165439884756828,594557312.4609921,550559872.9182645,1.0799139961100277
Census+PCA,Ray Maker,10,5000,500,775.6712810000004,244222274.7408354,208031042.25734508,1.1739703464001296,4575019287.776584,4512467836.783575,1.013861916196525,865430525.5924431,823259377.0369757,1.0512246197635151
Census+PCA,Ray Maker,10,5000,500,652.6712810000004,248216691.2590494,206229186.9548689,1.203596323702566,3750079765.7402186,3688109479.3927927,1.0168027241852995,412193894.9935712,370826977.7423973,1.1115531494041146
Census+PCA,Ray Maker,10,5000,500,782.6712810000004,252384028.44076985,210878087.54646263,1.1968243423355318,3747407105.492158,3687211468.69174,1.016325517891106,569175554.219203,525666139.4335052,1.0827700540738399
Census+PCA,Ray Maker,10,5000,500,735.6712810000004,253290243.95572856,213026764.54224592,1.1890066701242974,3763522755.7798367,3707239299.6546106,1.0151820402126375,698828712.2784033,658248872.5176822,1.0616481720743562
Census+PCA,Ray Maker,10,5000,500,681.6712810000004,246425396.31108567,209016647.69723865,1.1789749717354272,3728063992.476411,3667053616.215089,1.0166374377488085,679675773.8384621,638537180.5714818,1.0644263083163956
Census+PCA,Ray Maker,10,5000,500,665.6712810000004,247791956.1312458,211868859.87329346,1.1695534505610492,3708551373.261291,3658592481.778301,1.0136552217093902,536486811.1226103,498706014.4411011,1.0757576519782903
Census+PCA,Ray Maker,10,5000,500,704.6712810000004,256289310.320872,221837375.80649295,1.1553026598386704,3856682606.870516,3802564052.687623,1.0142321216508219,460065203.4635002,423506309.5533042,1.0863243193442778
Census+PCA,BICO,20,1000,50,98.72638529999995,193234763.09985203,100792184.39718418,1.9171601871270727,3772581192.9911375,3658027766.805521,1.0313156251095528,342751506.5197796,244484682.2642602,1.401934482542772
Census+PCA,BICO,20,1000,50,111.72638529999995,191264429.2906388,110095588.80771424,1.7372578807375176,3753492433.9866815,3652440833.7091722,1.02766686850746,378224445.86512023,291505277.3428296,1.2974874736840636
Census+PCA,BICO,20,1000,50,101.72638529999995,201288980.06625444,111721858.98196445,1.8016973750745504,3739931073.5871625,3629577196.687529,1.0304040583570853,534420702.1030621,437428467.8569663,1.2217327891832843
Census+PCA,BICO,20,1000,50,98.72638529999995,192858399.2359253,102412743.29967742,1.8831484542073853,3734297608.145491,3620763152.152805,1.0313564989538688,339584090.6324943,239380110.5995555,1.4185977681352313
Census+PCA,BICO,20,1000,50,115.72638529999995,201727874.78792453,125290454.66996874,1.6100817521917519,3792440277.3968706,3703484160.0442567,1.024019575488491,318470419.91555095,244890921.71784183,1.3004582517047565
Census+PCA,BICO,20,1000,50,108.72638529999995,198636098.237757,110120865.24604993,1.8038007401588423,3620574999.791018,3510000049.1084104,1.0315028345115538,469077139.32099426,373855462.9007443,1.2547018456850276
Census+PCA,BICO,20,1000,50,100.72638529999995,202308619.82997996,98574397.58052306,2.052344470730535,3850191454.049465,3716730553.5662723,1.0359081452259526,422812718.2808701,304697566.11212283,1.3876471797128933
Census+PCA,BICO,20,1000,50,112.72638529999995,190347103.27479905,99917345.58517386,1.9050456370714828,3824955803.4925714,3708803650.7580643,1.0313179568594217,401792798.959868,298740940.6143949,1.3449539193842504
Census+PCA,BICO,20,1000,50,108.72638529999995,188774777.90560466,101703314.3459648,1.856132016145003,3812688717.1698785,3700210720.697994,1.030397727308532,325547272.0268,230011613.3113451,1.4153514569985526
Census+PCA,BICO,20,1000,50,114.72638529999995,199087424.4456999,105834124.42264275,1.8811269572246399,3759058182.8090024,3643193538.672215,1.031803043924758,455389386.78700954,353834193.16237074,1.2870135096808923
Census+PCA,Group Sampling,20,1000,50,755.7263853,190385563.05731338,177518584.9558293,1.0724824282746828,4040844850.6930346,4209905134.361921,1.0418378556751298,371576723.2472239,367173826.126962,1.0119913153034483
Census+PCA,Group Sampling,20,1000,50,756.7263853,195966024.88048056,181846064.71619576,1.0776478731410635,4104219846.6533933,4204255852.3091264,1.0243739393583662,1767636010.1069999,1810094636.7407784,1.0240200054711537
Census+PCA,Group Sampling,20,1000,50,748.7263853,203987182.4690849,191537627.30957338,1.0649979606325073,4416470564.329354,4602866707.933711,1.0422047743530385,1090294399.1301332,1130660371.5894573,1.0370230026784777
Census+PCA,Group Sampling,20,1000,50,644.7263853,193584843.03847635,178736183.90611562,1.0830758428867444,4381191680.940996,4428310651.334725,1.0107548296959263,330578075.39891815,322764750.07013357,1.024207492692702
Census+PCA,Group Sampling,20,1000,50,619.7263853,207203156.0800868,193528442.07144135,1.0706599705049937,4375855847.000198,4543786827.988721,1.0383767168892561,1225243920.406732,1275952857.3603098,1.0413868096866332
Census+PCA,Group Sampling,20,1000,50,771.7263853,210391157.98527068,195670575.20767576,1.0752314585980605,3848836536.655366,3948715169.8367615,1.025950344274218,990220219.312561,1022732927.9475816,1.0328338161561594
Census+PCA,Group Sampling,20,1000,50,764.7263853,193156170.44274792,184985180.25453615,1.044171052929584,3682044553.096899,3758413185.368471,1.0207408224344652,1802751714.094885,1840084979.3620455,1.0207090443876818
Census+PCA,Group Sampling,20,1000,50,660.7263853,195517449.04626346,181253007.95817932,1.0786990585633502,4737309553.849314,4873556522.605058,1.0287604107789485,553364808.6308162,555052255.9120601,1.0030494300593837
Census+PCA,Group Sampling,20,1000,50,658.7263853,196672377.39605638,180318221.08422872,1.090696082811223,3828841947.7338996,3870821667.422197,1.0109640774577136,387459456.41341937,378806818.5062028,1.0228418219643922
Census+PCA,Group Sampling,20,1000,50,639.7263853,189762305.62434956,183629295.49570894,1.0333988654265895,4220402074.047843,4297136568.077148,1.018181797061745,542917368.8129702,549829246.5276194,1.0127309939075282
Census+PCA,BICO,50,2500,50,108.23364869999978,134463844.45854086,55880775.736111134,2.406263024935926,3727494215.553695,3624094580.440512,1.0285311635273644,261685255.6457866,174269221.97913343,1.5016148730905574
Census+PCA,BICO,50,2500,50,122.23364869999978,128108364.698651,56942665.39525527,2.2497781550866005,3706648772.599917,3615650867.49755,1.0251677798651362,245397093.19403008,171243792.79083335,1.433027668884744
Census+PCA,BICO,50,2500,50,122.23364869999978,131893363.66270937,59929048.871585116,2.2008252449547143,3786795195.4949775,3693712971.185255,1.0252001779878024,249005917.0167715,168256976.94393533,1.4799143639656762
Census+PCA,BICO,50,2500,50,110.23364869999978,129968052.06347886,49933875.97893147,2.602803197539003,3663770922.0074487,3560081149.1553073,1.0291256767775487,255786443.81966105,170118270.05445087,1.5035800901207719
Census+PCA,BICO,50,2500,50,118.23364869999978,130801328.34817886,51139505.90278296,2.557735473565864,3692431601.4867563,3578664057.401564,1.0317905068093476,266154069.31359118,172397587.7451268,1.543838709083762
Census+PCA,BICO,50,2500,50,126.23364869999978,129578017.92875762,51652767.47363574,2.508636502291885,3698598876.4983664,3593978642.4384995,1.0291098652686712,292118877.9303492,206610515.85529488,1.41386258449179
Census+PCA,BICO,50,2500,50,123.23364869999978,134681795.14236018,56173731.447223976,2.397593887258418,3871693362.463261,3770054184.60678,1.026959606647426,278107105.02478653,192230700.44629267,1.4467361580596585
Census+PCA,BICO,50,2500,50,103.23364869999978,131299220.3556797,50702076.89217124,2.5896221299753743,3664216072.105146,3558294982.524044,1.0297673717612832,256947034.59025615,173436978.12891382,1.4815008734715742
Census+PCA,BICO,50,2500,50,91.23364869999978,131707846.9730418,52734061.81271112,2.4975858571412886,3678896642.09382,3569453779.6649704,1.0306609552005803,258027663.12222505,169179161.85211283,1.5251740243741054
Census+PCA,BICO,50,2500,50,110.23364869999978,130739827.64093621,51675301.47660713,2.5300254455239273,3662893220.195361,3564732969.821695,1.0275364946560293,316713266.57840365,234597818.62779698,1.3500264769336479
Census+PCA,Sensitivity Sampling,10,5000,500,437.67128100000036,267171294.78349918,269166648.4052484,1.0074684431325833,4550478297.722861,4922859178.720207,1.0818333495148613,2274575062.762704,2507195333.269376,1.1022697708749742
Census+PCA,Sensitivity Sampling,10,5000,500,504.67128100000036,248650843.35994017,246661773.99917194,1.0080639546554746,3783299478.2041845,3861681680.0259533,1.02071794799046,3778196661.847092,3883754973.212178,1.0279388080644485
Census+PCA,Sensitivity Sampling,10,5000,500,500.67128100000036,251432471.4695938,250646975.61537609,1.003133873258551,3678961931.385045,3749627572.2041826,1.0192080380653827,488832736.46784234,501547838.23820734,1.026011150280647
Census+PCA,Sensitivity Sampling,10,5000,500,432.67128100000036,247918913.34385696,250930893.71983698,1.012149054444275,6815697712.020753,6926225038.674686,1.0162165828538725,455686500.3504362,460780911.3212395,1.0111796398771644
Census+PCA,Sensitivity Sampling,10,5000,500,435.67128100000036,276645016.7382314,275361277.92951477,1.00466201645478,4144547474.8857946,4206607339.4634714,1.0149738578104686,637067799.4136423,649060455.5489303,1.0188247720985522
Census+PCA,Sensitivity Sampling,10,5000,500,437.67128100000036,254028372.91293603,256383019.36552504,1.009269226211184,4282808536.4093485,4422635310.492536,1.032648383156632,677985187.5606589,689402907.35156,1.0168406625991067
Census+PCA,Sensitivity Sampling,10,5000,500,487.67128100000036,257827825.1369671,260137743.33519894,1.0089591501499295,5043237658.738843,5377674220.832643,1.0663138611987268,1762784867.3638115,1914565122.291732,1.0861025402123534
Census+PCA,Sensitivity Sampling,10,5000,500,466.67128100000036,247215335.60776895,249405526.69473484,1.0088594466908025,5247643014.234697,5295677060.396664,1.0091534515651446,1053477343.5558096,1065013076.4037241,1.0109501480202487
Census+PCA,Sensitivity Sampling,10,5000,500,449.67128100000036,282590002.19210494,278765624.14551276,1.0137189729125133,4466273338.33197,4595765537.648878,1.028993344004617,1041983495.3558055,1049265106.912427,1.0069882215880348
Census+PCA,Sensitivity Sampling,10,5000,500,478.67128100000036,258790899.83708152,261438152.81082106,1.0102293124503454,5643564438.117464,5743262852.124901,1.0176658590684389,425346914.1498885,433685105.93991137,1.0196032732638671
Census+PCA,Sensitivity Sampling,40,2000,50,1049.5084422999998,150810853.25259897,145284123.37087217,1.0380408385547988,3745801167.4152184,3929207318.3952045,1.048963130391287,925665893.6116031,965096468.3811543,1.0425969834706859
Census+PCA,Sensitivity Sampling,40,2000,50,1051.5084422999998,146003878.52770105,142884507.43972325,1.0218314157627881,3704545818.398542,3836729773.907737,1.035681555037788,313382675.5119469,327263246.0750948,1.0442927182891408
Census+PCA,Sensitivity Sampling,40,2000,50,942.5084422999998,147782717.14716223,143428025.31234336,1.0303615128587014,4040019519.5064154,4411090681.116947,1.0918488536550108,619996840.3732295,669333513.874705,1.0795756853724858
Census+PCA,Sensitivity Sampling,40,2000,50,1036.5084422999998,144046611.6777586,141166360.83108482,1.0204032379223844,3901273473.9271383,4330347842.30569,1.1099831558197926,845545819.2249087,935936726.2638719,1.106902435070665
Census+PCA,Sensitivity Sampling,40,2000,50,897.5084422999998,148702704.96820396,144085612.13417202,1.0320440935471928,3994120269.7490563,4287162451.0562897,1.07336839191516,1923783262.738782,2065875471.5232291,1.0738608197381645
Census+PCA,Sensitivity Sampling,40,2000,50,883.5084422999998,149299635.63301945,143814581.10525173,1.0381397663965202,3828421498.691657,4189896104.2291155,1.0944187064201238,345992333.75629854,363072389.19643044,1.0493654158596541
Census+PCA,Sensitivity Sampling,40,2000,50,1053.5084422999998,151836154.77296516,149569166.4053854,1.015156789477822,3733500167.812303,4093748779.4005165,1.0964908518537193,1036671887.7977899,1126505821.2649732,1.086656091020292
Census+PCA,Sensitivity Sampling,40,2000,50,1037.5084422999998,141268793.81284592,137667333.7435999,1.0261606001315722,3934883653.283792,4157877374.971957,1.0566709822543467,302740017.7484922,319822316.7822304,1.0564256392689046
Census+PCA,Sensitivity Sampling,40,2000,50,975.5084422999998,142929620.59521878,138814085.05275568,1.029647823856628,3739531802.4615,3843085197.1478586,1.0276915400527402,299101523.80840546,309856846.16568685,1.0359587681812377
Census+PCA,Sensitivity Sampling,40,2000,50,892.5084422999998,144163104.64741376,141210216.6441216,1.0209112915019034,3687300075.4110365,3802346776.0673647,1.0312007968712726,330540987.9253958,340955502.22936,1.0315074822318702
Census+PCA,BICO,40,4000,100,129.50844229999984,143593187.40247133,70596413.47166896,2.034001167213639,3718211725.9489007,3627433624.336458,1.0250254342363185,282936656.21747833,204578988.32124308,1.383019138667325
Census+PCA,BICO,40,4000,100,124.50844229999984,145510222.1271067,69897157.64507213,2.081775955268267,3702892396.3463583,3607193792.2048154,1.026529931479797,252669460.50984356,170829913.55407208,1.4790703528036802
